Period,Code,Sex,Age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,50-54,31.59483,31.51863,31.67102,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,55-59,27.13477,27.06001,27.20952,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,60-64,22.87625,22.80356,22.94894,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,65-69,18.87168,18.80131,18.94205,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,70-74,15.12815,15.06011,15.19619,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,75-79,11.80991,11.74437,11.87544,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,80-84,8.90494,8.83897,8.97092,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,85-89,6.49575,6.42229,6.56922,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,M,90plus,4.74734,4.64442,4.85026,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,lessthan1,83.86942,83.78787,83.95097,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,01-04,83.16099,83.08224,83.23974,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,05-09,79.21325,79.13504,79.29145,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,10-14,74.24045,74.16256,74.31835,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,15-19,69.27051,69.19298,69.34803,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,20-24,64.31305,64.236,64.39011,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,25-29,59.36688,59.29021,59.44356,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,30-34,54.42055,54.34411,54.49699,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,35-39,49.50009,49.42396,49.57623,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,40-44,44.6087,44.53304,44.68436,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,45-49,39.79628,39.72139,39.87117,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,50-54,35.07242,34.99851,35.14632,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,55-59,30.45335,30.38083,30.52587,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,60-64,25.96446,25.89391,26.03501,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,65-69,21.65621,21.58799,21.72442,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,70-74,17.53431,17.4687,17.59992,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,75-79,13.73625,13.67383,13.79867,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,80-84,10.3438,10.2833,10.40431,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,85-89,7.50622,7.44338,7.56905,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000007,F,90plus,5.38001,5.30156,5.45846,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,lessthan1,80.29882,80.22651,80.37113,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,01-04,79.60835,79.53987,79.67682,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,05-09,75.65558,75.58768,75.72348,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,10-14,70.68695,70.61944,70.75446,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,15-19,65.71856,65.65141,65.78571,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,20-24,60.81088,60.74465,60.87711,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,25-29,55.93328,55.86817,55.99838,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,30-34,51.07436,51.01051,51.13821,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,35-39,46.23318,46.17057,46.29578,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,40-44,41.45278,41.39167,41.51389,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,45-49,36.72183,36.66207,36.78158,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,50-54,32.0694,32.01103,32.12778,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,55-59,27.53183,27.47517,27.58849,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,60-64,23.21031,23.15611,23.2645,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,65-69,19.12377,19.072,19.17555,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,70-74,15.23867,15.18887,15.28846,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,75-79,11.74005,11.69303,11.78706,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,80-84,8.63486,8.58922,8.6805,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,85-89,6.12091,6.07227,6.16956,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,M,90plus,4.34024,4.27322,4.40727,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,lessthan1,83.83893,83.77118,83.90669,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,01-04,83.08207,83.01792,83.14621,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,05-09,79.1243,79.06076,79.18783,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,10-14,74.15218,74.08907,74.2153,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,15-19,69.17607,69.11329,69.23886,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,20-24,64.21953,64.15728,64.28179,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,25-29,59.28526,59.22373,59.34678,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,30-34,54.36464,54.30393,54.42536,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,35-39,49.4648,49.40497,49.52464,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,40-44,44.59625,44.53742,44.65508,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,45-49,39.78549,39.72776,39.84322,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,50-54,35.06306,35.00665,35.11946,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,55-59,30.42469,30.36997,30.47941,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,60-64,25.92699,25.87462,25.97936,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,65-69,21.58542,21.53539,21.63545,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,70-74,17.39759,17.34979,17.4454,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,75-79,13.50063,13.456,13.54526,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,80-84,9.99725,9.95536,10.03913,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,85-89,7.08309,7.04138,7.12479,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000008,F,90plus,4.94638,4.89558,4.99718,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,lessthan1,79.9616,79.86885,80.05434,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,01-04,79.31814,79.23153,79.40476,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,05-09,75.37742,75.29185,75.463,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,10-14,70.40175,70.31661,70.4869,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,15-19,65.42853,65.34382,65.51324,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,20-24,60.52135,60.43785,60.60485,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,25-29,55.66328,55.58141,55.74516,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,30-34,50.83768,50.75787,50.91749,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,35-39,46.03328,45.95567,46.1109,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,40-44,41.28017,41.20508,41.35526,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,45-49,36.60544,36.53276,36.67813,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,50-54,31.9891,31.91865,32.05954,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,55-59,27.48412,27.41634,27.5519,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,60-64,23.18713,23.12291,23.25135,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,65-69,19.06466,19.00348,19.12584,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,70-74,15.16228,15.10353,15.22103,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,75-79,11.65724,11.60181,11.71268,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,80-84,8.53356,8.47995,8.58717,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,85-89,6.07813,6.02115,6.1351,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,M,90plus,4.27848,4.20001,4.35696,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,lessthan1,83.7518,83.66624,83.83736,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,01-04,83.01473,82.9347,83.09476,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,05-09,79.05777,78.97865,79.13689,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,10-14,74.08185,74.00325,74.16045,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,15-19,69.11732,69.03941,69.19523,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,20-24,64.16233,64.08516,64.2395,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,25-29,59.23476,59.15864,59.31088,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,30-34,54.32548,54.25067,54.4003,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,35-39,49.43882,49.36551,49.51213,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,40-44,44.58165,44.51003,44.65327,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,45-49,39.77457,39.70459,39.84455,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,50-54,35.05082,34.98274,35.1189,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,55-59,30.43522,30.36963,30.50081,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,60-64,25.95007,25.88766,26.01248,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,65-69,21.58757,21.528,21.64714,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,70-74,17.39278,17.33594,17.44962,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,75-79,13.48205,13.42913,13.53498,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,80-84,9.96408,9.91473,10.01342,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,85-89,7.02658,6.97787,7.07529,LE
gregorian-interval/2011-03-31T00:00:00/P3Y,E12000009,F,90plus,4.84465,4.78546,4.90384,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,lessthan1,77.92433,77.79019,78.05848,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,01-04,77.24492,77.11825,77.37159,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,05-09,73.29298,73.16741,73.41856,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,10-14,68.31536,68.19028,68.44043,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,15-19,63.34648,63.22209,63.47086,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,20-24,58.43976,58.31697,58.56255,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,25-29,53.60463,53.484,53.72526,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,30-34,48.83382,48.71646,48.95118,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,35-39,44.10286,43.98929,44.21643,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,40-44,39.4413,39.33257,39.55003,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,45-49,34.84245,34.73784,34.94706,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,50-54,30.31943,30.2185,30.42036,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,55-59,25.89534,25.79806,25.99262,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,60-64,21.68096,21.58814,21.77378,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,65-69,17.7748,17.68686,17.86275,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,70-74,14.10388,14.01943,14.18834,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,75-79,10.83946,10.75975,10.91916,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,80-84,7.99939,7.92077,8.07801,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,85-89,5.70258,5.61625,5.78891,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,M,90plus,4.09499,3.96859,4.22139,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,lessthan1,81.61685,81.49345,81.74026,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,01-04,80.86401,80.74772,80.9803,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,05-09,76.90297,76.78777,77.01818,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,10-14,71.92765,71.81314,72.04217,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,15-19,66.9519,66.83805,67.06575,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,20-24,62.01231,61.89977,62.12486,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,25-29,57.07165,56.96008,57.18321,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,30-34,52.16626,52.05629,52.27623,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,35-39,47.32375,47.2163,47.4312,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,40-44,42.5283,42.42415,42.63245,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,45-49,37.80011,37.6991,37.90112,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,50-54,33.1048,33.00648,33.20311,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,55-59,28.55853,28.46363,28.65342,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,60-64,24.16295,24.07237,24.25353,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,65-69,19.96921,19.88341,20.05501,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,70-74,15.97405,15.89253,16.05558,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,75-79,12.35358,12.27805,12.42912,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,80-84,9.13032,9.05865,9.20198,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,85-89,6.53847,6.46516,6.61178,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000001,F,90plus,4.64458,4.55086,4.73831,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,lessthan1,78.03346,77.95167,78.11524,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,01-04,77.39252,77.3154,77.46965,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,05-09,73.44767,73.37126,73.52408,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,10-14,68.4759,68.39985,68.55195,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,15-19,63.5151,63.43955,63.59065,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,20-24,58.62644,58.55204,58.70083,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,25-29,53.76572,53.69251,53.83893,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,30-34,48.94358,48.87183,49.01533,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,35-39,44.1566,44.08652,44.22668,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,40-44,39.47284,39.40521,39.54047,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,45-49,34.87806,34.8127,34.94342,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,50-54,30.38482,30.32167,30.44797,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,55-59,25.99879,25.93797,26.05961,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,60-64,21.80812,21.75025,21.866,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,65-69,17.89199,17.83709,17.94689,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,70-74,14.19695,14.14411,14.24979,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,75-79,10.91308,10.86275,10.96341,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,80-84,8.0602,8.01047,8.10993,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,85-89,5.8117,5.75733,5.86608,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,M,90plus,4.15919,4.08119,4.23719,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,lessthan1,81.80093,81.7242,81.87766,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,01-04,81.12152,81.04977,81.19327,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,05-09,77.17478,77.10386,77.2457,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,10-14,72.20612,72.13569,72.27654,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,15-19,67.23935,67.16944,67.30926,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,20-24,62.28848,62.21921,62.35775,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,25-29,57.34517,57.27647,57.41386,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,30-34,52.42741,52.35951,52.49531,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,35-39,47.54728,47.48048,47.61409,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,40-44,42.72893,42.66375,42.79411,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,45-49,37.97767,37.91408,38.04125,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,50-54,33.31475,33.2529,33.3766,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,55-59,28.75067,28.69084,28.81051,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,60-64,24.36866,24.31166,24.42565,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,65-69,20.20271,20.14889,20.25652,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,70-74,16.20023,16.14906,16.2514,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,75-79,12.54561,12.49792,12.59329,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,80-84,9.30131,9.25628,9.34634,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,85-89,6.66348,6.61803,6.70894,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000002,F,90plus,4.65538,4.59865,4.71211,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,lessthan1,78.61962,78.52643,78.71282,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,01-04,77.96373,77.87579,78.05167,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,05-09,74.01778,73.93065,74.1049,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,10-14,69.05635,68.96981,69.14289,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,15-19,64.09391,64.00794,64.17988,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,20-24,59.19193,59.10715,59.27671,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,25-29,54.30911,54.22543,54.3928,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,30-34,49.47941,49.3974,49.56141,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,35-39,44.69351,44.61351,44.77351,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,40-44,39.99584,39.9186,40.07308,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,45-49,35.34372,35.26879,35.41865,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,50-54,30.78641,30.71382,30.859,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,55-59,26.3293,26.25923,26.39938,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,60-64,22.06875,22.00189,22.1356,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,65-69,18.09255,18.02915,18.15595,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,70-74,14.34761,14.28671,14.4085,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,75-79,11.00567,10.94823,11.0631,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,80-84,8.06742,8.01124,8.1236,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,85-89,5.72258,5.66232,5.78284,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,M,90plus,4.09801,4.0114,4.18462,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,lessthan1,82.32621,82.23784,82.41459,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,01-04,81.6509,81.56839,81.73341,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,05-09,77.71259,77.63119,77.794,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,10-14,72.74749,72.66672,72.82826,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,15-19,67.77007,67.68971,67.85043,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,20-24,62.82642,62.74689,62.90596,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,25-29,57.88612,57.80727,57.96498,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,30-34,52.96872,52.89081,53.04662,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,35-39,48.10084,48.02438,48.17731,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,40-44,43.27195,43.19733,43.34657,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,45-49,38.51161,38.43884,38.58438,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,50-54,33.81004,33.73918,33.8809,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,55-59,29.21512,29.1466,29.28365,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,60-64,24.77752,24.71216,24.84288,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,65-69,20.51031,20.44836,20.57226,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,70-74,16.44357,16.38462,16.50251,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,75-79,12.7051,12.65037,12.75984,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,80-84,9.38513,9.33355,9.43671,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,85-89,6.62864,6.57701,6.68027,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000003,F,90plus,4.61967,4.55542,4.68392,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,lessthan1,79.29431,79.1941,79.39451,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,01-04,78.66752,78.57392,78.76112,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,05-09,74.72239,74.62975,74.81504,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,10-14,69.75992,69.66792,69.85192,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,15-19,64.81083,64.71969,64.90198,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,20-24,59.8992,59.80924,59.98916,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,25-29,55.03741,54.94899,55.12583,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,30-34,50.19194,50.10539,50.27849,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,35-39,45.40078,45.31656,45.48499,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,40-44,40.64644,40.56481,40.72807,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,45-49,35.96366,35.88439,36.04292,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,50-54,31.34974,31.27271,31.42677,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,55-59,26.88479,26.81053,26.95905,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,60-64,22.57564,22.50482,22.64646,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,65-69,18.49193,18.4245,18.55936,LE
gregorian-interval/2012-03-31T00:00:00/P3Y,E12000004,M,70-74,14.63652,14.57143,14.70162,LE
