Period,Code,Sex,age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,lessthan1,82.87115,82.84612,82.89618,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,01-04,82.15635,82.13289,82.1798,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,05-09,78.19957,78.17634,78.2228,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,10-14,73.22379,73.20068,73.2469,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,15-19,68.25124,68.22827,68.2742,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,20-24,63.306,63.28329,63.32871,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,25-29,58.36964,58.34717,58.39211,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,30-34,53.44876,53.42654,53.47097,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,35-39,48.56354,48.54165,48.58542,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,40-44,43.72536,43.70393,43.74679,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,45-49,38.94991,38.92903,38.97079,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,50-54,34.25411,34.2338,34.27442,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,55-59,29.66387,29.64419,29.68354,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,60-64,25.20146,25.1826,25.22032,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,65-69,20.91904,20.9012,20.93688,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,70-74,16.83404,16.81708,16.85099,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,75-79,13.02335,13.00736,13.03935,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,80-84,9.63351,9.6185,9.64851,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,85-89,6.79337,6.77854,6.80821,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,K02000001,F,90plus,4.66012,4.64207,4.67816,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,lessthan1,78.45111,78.28612,78.61609,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,01-04,77.80603,77.64922,77.96285,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,05-09,73.86519,73.70969,74.02069,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,10-14,68.89443,68.73953,69.04934,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,15-19,63.92665,63.77243,64.08087,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,20-24,59.05112,58.89922,59.20302,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,25-29,54.29943,54.15181,54.44704,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,30-34,49.54618,49.40243,49.68993,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,35-39,44.811,44.67109,44.95091,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,40-44,40.09966,39.96372,40.23559,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,45-49,35.45792,35.32623,35.58961,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,50-54,30.91966,30.79211,31.04721,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,55-59,26.50062,26.37714,26.6241,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,60-64,22.24395,22.12519,22.36272,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,65-69,18.21529,18.10215,18.32844,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,70-74,14.49953,14.39175,14.60731,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,75-79,11.10927,11.00531,11.21322,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,80-84,8.17514,8.07347,8.27682,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,85-89,5.75574,5.64727,5.86421,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,M,90plus,4.01752,3.8655,4.16954,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,lessthan1,82.30653,82.15271,82.46036,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,01-04,81.66974,81.52626,81.81323,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,05-09,77.69797,77.55526,77.84068,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,10-14,72.73631,72.59457,72.87804,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,15-19,67.76169,67.62063,67.90275,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,20-24,62.82058,62.68093,62.96024,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,25-29,57.92158,57.78413,58.05903,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,30-34,53.01659,52.88089,53.15229,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,35-39,48.14867,48.01513,48.2822,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,40-44,43.30469,43.17351,43.43588,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,45-49,38.49713,38.36848,38.62578,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,50-54,33.83141,33.70615,33.95666,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,55-59,29.26484,29.14323,29.38644,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,60-64,24.82542,24.70827,24.94258,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,65-69,20.59582,20.48484,20.7068,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,70-74,16.57997,16.4751,16.68484,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,75-79,12.84897,12.74977,12.94817,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,80-84,9.49196,9.39842,9.5855,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,85-89,6.67506,6.58184,6.76829,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,N92000002,F,90plus,4.55672,4.44162,4.67182,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,lessthan1,77.02066,76.92621,77.11512,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,01-04,76.28737,76.19762,76.37712,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,05-09,72.33985,72.25098,72.42873,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,10-14,67.369,67.28058,67.45743,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,15-19,62.40275,62.31485,62.49065,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,20-24,57.52027,57.43389,57.60664,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,25-29,52.67524,52.59038,52.76009,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,30-34,47.91529,47.83251,47.99806,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,35-39,43.23762,43.15763,43.31762,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,40-44,38.62545,38.54873,38.70218,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,45-49,34.14931,34.07645,34.22216,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,50-54,29.75257,29.68295,29.82218,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,55-59,25.44223,25.37544,25.50903,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,60-64,21.30405,21.24032,21.36779,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,65-69,17.415,17.35478,17.47523,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,70-74,13.84052,13.78293,13.89812,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,75-79,10.63847,10.58351,10.69343,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,80-84,7.88094,7.82736,7.93451,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,85-89,5.63254,5.57468,5.69041,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,M,90plus,3.98709,3.90465,4.06953,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,lessthan1,81.07577,80.98945,81.1621,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,01-04,80.31586,80.23487,80.39684,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,05-09,76.35564,76.27549,76.4358,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,10-14,71.37504,71.29526,71.45483,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,15-19,66.40662,66.32746,66.48579,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,20-24,61.46968,61.39156,61.54779,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,25-29,56.5434,56.46618,56.62062,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,30-34,51.64093,51.56474,51.71712,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,35-39,46.79963,46.72505,46.87421,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,40-44,42.04786,41.97575,42.11998,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,45-49,37.35986,37.29044,37.42929,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,50-54,32.74029,32.67322,32.80737,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,55-59,28.23431,28.16967,28.29895,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,60-64,23.87203,23.81027,23.93379,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,65-69,19.68963,19.63135,19.74791,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,70-74,15.74844,15.69334,15.80355,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,75-79,12.15272,12.1013,12.20414,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,80-84,9.00879,8.96056,9.05701,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,85-89,6.35623,6.30781,6.40465,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,S92000003,F,90plus,4.38575,4.32464,4.44687,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,lessthan1,78.3247,78.20137,78.44802,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,01-04,77.64267,77.52674,77.75861,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,05-09,73.69467,73.57987,73.80946,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,10-14,68.72386,68.60964,68.83808,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,15-19,63.75338,63.63975,63.86701,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,20-24,58.86749,58.75577,58.97922,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,25-29,54.00642,53.89648,54.11635,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,30-34,49.23239,49.12535,49.33943,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,35-39,44.5004,44.39694,44.60386,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,40-44,39.83477,39.73564,39.93391,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,45-49,35.24463,35.15014,35.33912,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,50-54,30.75022,30.65989,30.84056,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,55-59,26.34839,26.26192,26.43486,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,60-64,22.12906,22.04715,22.21097,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,65-69,18.17781,18.1012,18.25442,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,70-74,14.47033,14.39729,14.54338,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,75-79,11.11108,11.04116,11.181,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,80-84,8.22413,8.15645,8.29181,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,85-89,5.80678,5.73531,5.87825,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,M,90plus,4.0385,3.93988,4.13712,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,lessthan1,82.24995,82.13744,82.36245,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,01-04,81.46768,81.36133,81.57402,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,05-09,77.50643,77.40113,77.61174,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,10-14,72.53313,72.42847,72.63779,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,15-19,67.56171,67.45776,67.66566,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,20-24,62.62329,62.52065,62.72592,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,25-29,57.7054,57.60416,57.80665,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,30-34,52.80678,52.70717,52.90639,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,35-39,47.9376,47.84007,48.03514,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,40-44,43.10623,43.01124,43.20122,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,45-49,38.36472,38.27304,38.4564,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,50-54,33.67806,33.58928,33.76685,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,55-59,29.13701,29.05164,29.22237,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,60-64,24.7433,24.66213,24.82447,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,65-69,20.53193,20.45565,20.60822,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,70-74,16.54447,16.47228,16.61666,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,75-79,12.81423,12.74638,12.88209,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,80-84,9.45063,9.38725,9.51401,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,85-89,6.63385,6.57165,6.69605,LE
gregorian-interval/2015-03-31T00:00:00/P3Y,W92000004,F,90plus,4.49226,4.41756,4.56696,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,lessthan1,79.62666,79.59764,79.65568,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,01-04,78.96206,78.93473,78.98939,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,05-09,75.00733,74.98021,75.03444,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,10-14,70.03478,70.00779,70.06177,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,15-19,65.06743,65.04058,65.09427,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,20-24,60.16161,60.13516,60.18805,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,25-29,55.30174,55.27578,55.3277,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,30-34,50.45421,50.4287,50.47973,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,35-39,45.64357,45.61857,45.66857,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,40-44,40.88382,40.85942,40.90821,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,45-49,36.21559,36.19198,36.2392,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,50-54,31.64728,31.62444,31.67012,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,55-59,27.19147,27.1694,27.21355,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,60-64,22.90053,22.87938,22.92169,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,65-69,18.85092,18.83093,18.8709,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,70-74,15.06814,15.04916,15.08713,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,75-79,11.57029,11.55199,11.5886,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,80-84,8.55654,8.53886,8.57422,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,85-89,6.06576,6.04709,6.08443,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,M,90plus,4.26963,4.24409,4.29517,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,lessthan1,83.21266,83.18535,83.23998,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,01-04,82.50601,82.48045,82.53157,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,05-09,78.54687,78.52155,78.57219,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,10-14,73.57081,73.54562,73.596,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,15-19,68.59641,68.57136,68.62146,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,20-24,63.64882,63.62404,63.6736,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,25-29,58.70984,58.68532,58.73436,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,30-34,53.78705,53.76279,53.8113,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,35-39,48.89795,48.87404,48.92185,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,40-44,44.05144,44.02798,44.07489,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,45-49,39.26603,39.24317,39.28889,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,50-54,34.56689,34.54465,34.58912,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,55-59,29.96161,29.94005,29.98317,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,60-64,25.48693,25.46623,25.50764,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,65-69,21.18527,21.16566,21.20487,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,70-74,17.07848,17.05988,17.09708,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,75-79,13.2249,13.20721,13.24259,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,80-84,9.80248,9.78587,9.8191,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,85-89,6.9023,6.88585,6.91874,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,E92000001,F,90plus,4.73161,4.71167,4.75155,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,lessthan1,79.30891,79.28219,79.33563,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,01-04,78.63622,78.61103,78.66141,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,05-09,74.68214,74.65715,74.70713,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,10-14,69.70997,69.6851,69.73485,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,15-19,64.74331,64.71858,64.76805,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,20-24,59.84237,59.81802,59.86673,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,25-29,54.98742,54.96351,55.01132,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,30-34,50.15501,50.13155,50.17846,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,35-39,45.35961,45.33666,45.38256,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,40-44,40.61864,40.5963,40.64099,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,45-49,35.97365,35.95209,35.99522,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,50-54,31.42684,31.40602,31.44767,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,55-59,26.98956,26.96946,27.00965,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,60-64,22.71961,22.70037,22.73886,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,65-69,18.68968,18.6715,18.70786,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,70-74,14.93278,14.91551,14.95004,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,75-79,11.46364,11.44699,11.48029,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,80-84,8.48037,8.46426,8.49647,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,85-89,6.02105,6.00401,6.0381,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,M,90plus,4.23787,4.21446,4.26128,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,lessthan1,82.94748,82.92242,82.97255,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,01-04,82.23656,82.21311,82.26001,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,05-09,78.27733,78.2541,78.30057,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,10-14,73.30216,73.27905,73.32527,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,15-19,68.32883,68.30585,68.3518,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,20-24,63.38392,63.36121,63.40663,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,25-29,58.44924,58.42678,58.4717,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,30-34,53.52913,53.50692,53.55133,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,35-39,48.64525,48.62338,48.66712,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,40-44,43.80743,43.786,43.82886,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,45-49,39.03275,39.0119,39.05361,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,50-54,34.34177,34.3215,34.36204,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,55-59,29.75019,29.73055,29.76983,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,60-64,25.29158,25.27273,25.31042,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,65-69,21.00962,20.99178,21.02745,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,70-74,16.9274,16.9105,16.9443,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,75-79,13.10417,13.08811,13.12023,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,80-84,9.71716,9.70208,9.73224,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,85-89,6.84586,6.83091,6.86081,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,K02000001,F,90plus,4.69345,4.67526,4.71163,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,lessthan1,78.67766,78.51414,78.84119,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,01-04,77.99177,77.83567,78.14786,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,05-09,74.04344,73.8885,74.19837,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,10-14,69.07247,68.91813,69.22681,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,15-19,64.10767,63.95407,64.26128,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,20-24,59.22979,59.07852,59.38105,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,25-29,54.4493,54.30189,54.59671,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,30-34,49.70727,49.56394,49.8506,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,35-39,44.96656,44.82698,45.10615,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,40-44,40.25246,40.11676,40.38815,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,45-49,35.60258,35.4712,35.73397,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,50-54,31.05819,30.931,31.18537,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,55-59,26.65627,26.53332,26.77923,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,60-64,22.41625,22.29804,22.53447,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,65-69,18.37256,18.25983,18.4853,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,70-74,14.65062,14.54345,14.75779,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,75-79,11.23235,11.12893,11.33578,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,80-84,8.24087,8.13957,8.34217,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,85-89,5.80906,5.70088,5.91724,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,M,90plus,4.05298,3.90166,4.20429,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,lessthan1,82.3777,82.22438,82.53101,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,01-04,81.73518,81.59227,81.87809,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,05-09,77.76375,77.62163,77.90586,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,10-14,72.79964,72.65843,72.94085,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,15-19,67.82858,67.68813,67.96903,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,20-24,62.89837,62.75963,63.0371,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,25-29,58.0014,57.86498,58.13782,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,30-34,53.09572,52.96107,53.23037,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,35-39,48.22888,48.09643,48.36133,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,40-44,43.3704,43.24007,43.50073,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,45-49,38.56792,38.44028,38.69555,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,50-54,33.89284,33.76861,34.01708,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,55-59,29.31765,29.19701,29.43829,LE
